date,state,district,age_group_0_to_5,age_group_5_to_17,age_group_18_plus,total_enrolments,pct_age_0_to_5,pct_age_5_to_17,pct_age_18_plus
2025-10-29,Madhya Pradesh,Harda *,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Hoshangabad,6,0,0,6,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Hoshangabad,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Hoshangabad,3,3,0,6,0.5,0.5,0.0
2025-10-29,Madhya Pradesh,Indore,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Indore,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Jabalpur,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Jhabua,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Jhabua,5,3,6,14,0.35714285714285715,0.21428571428571427,0.42857142857142855
2025-10-29,Madhya Pradesh,Katni,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Katni,4,1,0,5,0.8,0.2,0.0
2025-10-29,Madhya Pradesh,Katni,6,2,0,8,0.75,0.25,0.0
2025-10-29,Madhya Pradesh,Katni,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Khandwa,0,2,0,2,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Khandwa,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Khargone,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Maihar,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Maihar,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Mandla,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Mandla,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Mandla,4,1,0,5,0.8,0.2,0.0
2025-10-29,Madhya Pradesh,Mandsaur,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Mandsaur,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Mauganj,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Morena,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0
2025-10-29,Madhya Pradesh,Morena,14,3,0,17,0.8235294117647058,0.17647058823529413,0.0
2025-10-29,Madhya Pradesh,Morena,1,1,0,2,0.5,0.5,0.0
2025-10-29,Madhya Pradesh,Narsinghpur,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Narsinghpur,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-10-29,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Panna,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-10-29,Madhya Pradesh,Panna,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-10-29,Madhya Pradesh,Raisen,9,0,0,9,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Raisen,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Raisen,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Rajgarh,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Rajgarh,4,0,0,4,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Rajgarh,4,1,0,5,0.8,0.2,0.0
2025-10-29,Madhya Pradesh,Rajgarh,4,0,0,4,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Ratlam,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Ratlam,3,3,0,6,0.5,0.5,0.0
2025-10-29,Madhya Pradesh,Rewa,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Rewa,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Rewa,1,1,0,2,0.5,0.5,0.0
2025-10-29,Madhya Pradesh,Sagar,4,0,0,4,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Sagar,3,0,1,4,0.75,0.0,0.25
2025-10-29,Madhya Pradesh,Sagar,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Satna,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Satna,3,1,0,4,0.75,0.25,0.0
2025-10-29,Madhya Pradesh,Satna,2,3,0,5,0.4,0.6,0.0
2025-10-29,Madhya Pradesh,Satna,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Sehore,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Sehore,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Sehore,5,0,0,5,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Seoni,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Shahdol,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Shahdol,4,1,0,5,0.8,0.2,0.0
2025-10-29,Madhya Pradesh,Shajapur,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Shajapur,4,1,0,5,0.8,0.2,0.0
2025-10-29,Madhya Pradesh,Shajapur,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Shivpuri,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-10-29,Madhya Pradesh,Shivpuri,1,0,1,2,0.5,0.0,0.5
2025-10-29,Madhya Pradesh,Shivpuri,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Shivpuri,0,1,0,1,0.0,1.0,0.0
2025-10-29,Madhya Pradesh,Sidhi,3,1,0,4,0.75,0.25,0.0
2025-10-29,Madhya Pradesh,Sidhi,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Sidhi,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Singrauli,19,1,0,20,0.95,0.05,0.0
2025-10-29,Madhya Pradesh,Tikamgarh,6,0,0,6,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Tikamgarh,5,0,0,5,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Tikamgarh,2,0,0,2,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Tikamgarh,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Tikamgarh,1,4,0,5,0.2,0.8,0.0
2025-10-29,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Ujjain,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-29,Madhya Pradesh,Ujjain,3,0,0,3,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-10-29,Madhya Pradesh,Umaria,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Anuppur,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Anuppur,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Anuppur,26,5,0,31,0.8387096774193549,0.16129032258064516,0.0
2025-10-30,Madhya Pradesh,Anuppur,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-10-30,Madhya Pradesh,Ashok Nagar,6,0,0,6,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Balaghat,26,3,0,29,0.896551724137931,0.10344827586206896,0.0
2025-10-30,Madhya Pradesh,Balaghat,18,0,0,18,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Balaghat,9,0,0,9,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Balaghat,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0
2025-10-30,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Barwani,54,30,0,84,0.6428571428571429,0.35714285714285715,0.0
2025-10-30,Madhya Pradesh,Betul,38,7,0,45,0.8444444444444444,0.15555555555555556,0.0
2025-10-30,Madhya Pradesh,Betul,3,0,0,3,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Betul,24,1,0,25,0.96,0.04,0.0
2025-10-30,Madhya Pradesh,Betul,17,2,0,19,0.8947368421052632,0.10526315789473684,0.0
2025-10-30,Madhya Pradesh,Betul,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-10-30,Madhya Pradesh,Betul,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-10-30,Madhya Pradesh,Betul,3,3,3,9,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-10-30,Madhya Pradesh,Betul,0,1,0,1,0.0,1.0,0.0
2025-10-30,Madhya Pradesh,Bhind,3,7,0,10,0.3,0.7,0.0
2025-10-30,Madhya Pradesh,Bhind,6,11,0,17,0.35294117647058826,0.6470588235294118,0.0
2025-10-30,Madhya Pradesh,Bhind,3,3,0,6,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Bhopal,6,0,0,6,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Bhopal,24,2,0,26,0.9230769230769231,0.07692307692307693,0.0
2025-10-30,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Bhopal,11,0,0,11,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Bhopal,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0
2025-10-30,Madhya Pradesh,Bhopal,6,0,0,6,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Bhopal,8,2,0,10,0.8,0.2,0.0
2025-10-30,Madhya Pradesh,Burhanpur,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhatarpur,25,9,0,34,0.7352941176470589,0.2647058823529412,0.0
2025-10-30,Madhya Pradesh,Chhatarpur,27,22,0,49,0.5510204081632653,0.4489795918367347,0.0
2025-10-30,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,5,0,0,5,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,13,0,0,13,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,20,0,0,20,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,16,0,0,16,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Chhindwara,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Chhindwara,13,2,4,19,0.6842105263157895,0.10526315789473684,0.21052631578947367
2025-10-30,Madhya Pradesh,Damoh,17,3,1,21,0.8095238095238095,0.14285714285714285,0.047619047619047616
2025-10-30,Madhya Pradesh,Damoh,9,1,0,10,0.9,0.1,0.0
2025-10-30,Madhya Pradesh,Datia,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0
2025-10-30,Madhya Pradesh,Datia,6,2,0,8,0.75,0.25,0.0
2025-10-30,Madhya Pradesh,Datia,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Dewas,28,5,0,33,0.8484848484848485,0.15151515151515152,0.0
2025-10-30,Madhya Pradesh,Dewas,20,3,0,23,0.8695652173913043,0.13043478260869565,0.0
2025-10-30,Madhya Pradesh,Dewas,15,2,0,17,0.8823529411764706,0.11764705882352941,0.0
2025-10-30,Madhya Pradesh,Dindori,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-10-30,Madhya Pradesh,East Nimar,1,1,0,2,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,East Nimar,2,0,0,2,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,East Nimar,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-10-30,Madhya Pradesh,East Nimar,18,18,0,36,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,East Nimar,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-10-30,Madhya Pradesh,Guna,59,11,0,70,0.8428571428571429,0.15714285714285714,0.0
2025-10-30,Madhya Pradesh,Guna,1,1,0,2,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,Guna,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Gwalior,3,1,0,4,0.75,0.25,0.0
2025-10-30,Madhya Pradesh,Gwalior,2,2,3,7,0.2857142857142857,0.2857142857142857,0.42857142857142855
2025-10-30,Madhya Pradesh,Gwalior,20,12,3,35,0.5714285714285714,0.34285714285714286,0.08571428571428572
2025-10-30,Madhya Pradesh,Harda *,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0
2025-10-30,Madhya Pradesh,Harda *,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Hoshangabad,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Indore,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-10-30,Madhya Pradesh,Indore,17,7,0,24,0.7083333333333334,0.2916666666666667,0.0
2025-10-30,Madhya Pradesh,Indore,44,10,0,54,0.8148148148148148,0.18518518518518517,0.0
2025-10-30,Madhya Pradesh,Indore,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-10-30,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Jabalpur,28,2,0,30,0.9333333333333333,0.06666666666666667,0.0
2025-10-30,Madhya Pradesh,Jabalpur,20,4,0,24,0.8333333333333334,0.16666666666666666,0.0
2025-10-30,Madhya Pradesh,Jabalpur,38,6,0,44,0.8636363636363636,0.13636363636363635,0.0
2025-10-30,Madhya Pradesh,Jabalpur,25,13,0,38,0.6578947368421053,0.34210526315789475,0.0
2025-10-30,Madhya Pradesh,Jabalpur,38,13,0,51,0.7450980392156863,0.2549019607843137,0.0
2025-10-30,Madhya Pradesh,Jhabua,74,85,0,159,0.46540880503144655,0.5345911949685535,0.0
2025-10-30,Madhya Pradesh,Jhabua,9,18,0,27,0.3333333333333333,0.6666666666666666,0.0
2025-10-30,Madhya Pradesh,Jhabua,15,26,6,47,0.3191489361702128,0.5531914893617021,0.1276595744680851
2025-10-30,Madhya Pradesh,Khandwa,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Khandwa,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Khandwa,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Khandwa,1,1,0,2,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,Khargone,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0
2025-10-30,Madhya Pradesh,Khargone,9,1,0,10,0.9,0.1,0.0
2025-10-30,Madhya Pradesh,Khargone,15,2,0,17,0.8823529411764706,0.11764705882352941,0.0
2025-10-30,Madhya Pradesh,Khargone,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-10-30,Madhya Pradesh,Mandla,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0
2025-10-30,Madhya Pradesh,Mandla,10,0,0,10,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Mandla,7,1,0,8,0.875,0.125,0.0
2025-10-30,Madhya Pradesh,Mandsaur,7,0,0,7,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Mandsaur,11,3,0,14,0.7857142857142857,0.21428571428571427,0.0
2025-10-30,Madhya Pradesh,Mauganj,5,0,0,5,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Narmadapuram,3,0,0,3,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Narsimhapur,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-10-30,Madhya Pradesh,Narsimhapur,1,1,0,2,0.5,0.5,0.0
2025-10-30,Madhya Pradesh,Narsimhapur,0,1,0,1,0.0,1.0,0.0
2025-10-30,Madhya Pradesh,Narsinghpur,2,0,0,2,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Narsinghpur,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Neemuch,8,2,0,10,0.8,0.2,0.0
2025-10-30,Madhya Pradesh,Neemuch,22,2,0,24,0.9166666666666666,0.08333333333333333,0.0
2025-10-30,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Niwari,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Panna,10,14,0,24,0.4166666666666667,0.5833333333333334,0.0
2025-10-30,Madhya Pradesh,Raisen,3,0,0,3,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Raisen,27,1,1,29,0.9310344827586207,0.034482758620689655,0.034482758620689655
2025-10-30,Madhya Pradesh,Raisen,16,3,0,19,0.8421052631578947,0.15789473684210525,0.0
2025-10-30,Madhya Pradesh,Raisen,19,7,13,39,0.48717948717948717,0.1794871794871795,0.3333333333333333
2025-10-30,Madhya Pradesh,Raisen,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0
2025-10-30,Madhya Pradesh,Rajgarh,16,8,0,24,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Rajgarh,22,11,0,33,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Ratlam,19,9,0,28,0.6785714285714286,0.32142857142857145,0.0
2025-10-30,Madhya Pradesh,Ratlam,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Ratlam,4,0,0,4,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Ratlam,0,3,0,3,0.0,1.0,0.0
2025-10-30,Madhya Pradesh,Rewa,13,5,0,18,0.7222222222222222,0.2777777777777778,0.0
2025-10-30,Madhya Pradesh,Rewa,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-10-30,Madhya Pradesh,Rewa,15,1,0,16,0.9375,0.0625,0.0
2025-10-30,Madhya Pradesh,Sagar,43,4,23,70,0.6142857142857143,0.05714285714285714,0.32857142857142857
2025-10-30,Madhya Pradesh,Sagar,11,5,0,16,0.6875,0.3125,0.0
2025-10-30,Madhya Pradesh,Sagar,16,6,0,22,0.7272727272727273,0.2727272727272727,0.0
2025-10-30,Madhya Pradesh,Sagar,28,5,0,33,0.8484848484848485,0.15151515151515152,0.0
2025-10-30,Madhya Pradesh,Sagar,14,1,2,17,0.8235294117647058,0.058823529411764705,0.11764705882352941
2025-10-30,Madhya Pradesh,Satna,9,0,0,9,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Satna,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0
2025-10-30,Madhya Pradesh,Satna,22,4,0,26,0.8461538461538461,0.15384615384615385,0.0
2025-10-30,Madhya Pradesh,Sehore,31,4,1,36,0.8611111111111112,0.1111111111111111,0.027777777777777776
2025-10-30,Madhya Pradesh,Sehore,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-10-30,Madhya Pradesh,Sehore,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-10-30,Madhya Pradesh,Sehore,2,0,0,2,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Seoni,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-10-30,Madhya Pradesh,Seoni,14,1,0,15,0.9333333333333333,0.06666666666666667,0.0
2025-10-30,Madhya Pradesh,Seoni,10,3,0,13,0.7692307692307693,0.23076923076923078,0.0
2025-10-30,Madhya Pradesh,Shahdol,27,9,0,36,0.75,0.25,0.0
2025-10-30,Madhya Pradesh,Shahdol,17,3,0,20,0.85,0.15,0.0
2025-10-30,Madhya Pradesh,Shahdol,17,4,0,21,0.8095238095238095,0.19047619047619047,0.0
2025-10-30,Madhya Pradesh,Shajapur,1,0,0,1,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Shajapur,9,3,0,12,0.75,0.25,0.0
2025-10-30,Madhya Pradesh,Shajapur,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-10-30,Madhya Pradesh,Shajapur,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-30,Madhya Pradesh,Shajapur,0,1,0,1,0.0,1.0,0.0
2025-10-30,Madhya Pradesh,Shajapur,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-10-30,Madhya Pradesh,Sheopur,3,6,0,9,0.3333333333333333,0.6666666666666666,0.0
2025-10-30,Madhya Pradesh,Sheopur,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-10-30,Madhya Pradesh,Shivpuri,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-10-30,Madhya Pradesh,Shivpuri,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-10-30,Madhya Pradesh,Shivpuri,6,0,0,6,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,Sidhi,40,2,0,42,0.9523809523809523,0.047619047619047616,0.0
2025-10-30,Madhya Pradesh,Singrauli,29,5,0,34,0.8529411764705882,0.14705882352941177,0.0
2025-10-30,Madhya Pradesh,Tikamgarh,3,2,0,5,0.6,0.4,0.0
2025-10-30,Madhya Pradesh,Tikamgarh,17,3,0,20,0.85,0.15,0.0
2025-10-30,Madhya Pradesh,Tikamgarh,8,2,0,10,0.8,0.2,0.0
2025-10-30,Madhya Pradesh,Ujjain,51,5,0,56,0.9107142857142857,0.08928571428571429,0.0
2025-10-30,Madhya Pradesh,Ujjain,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0
2025-10-30,Madhya Pradesh,Vidisha,19,2,0,21,0.9047619047619048,0.09523809523809523,0.0
2025-10-30,Madhya Pradesh,West Nimar,3,0,0,3,1.0,0.0,0.0
2025-10-30,Madhya Pradesh,West Nimar,2,0,0,2,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Agar Malwa,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0
2025-10-31,Madhya Pradesh,Anuppur,4,0,0,4,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Ashok Nagar,1,0,0,1,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Ashok Nagar,11,4,0,15,0.7333333333333333,0.26666666666666666,0.0
2025-10-31,Madhya Pradesh,Balaghat,13,0,0,13,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Balaghat,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-10-31,Madhya Pradesh,Balaghat,8,2,0,10,0.8,0.2,0.0
2025-10-31,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Barwani,10,7,0,17,0.5882352941176471,0.4117647058823529,0.0
2025-10-31,Madhya Pradesh,Barwani,8,2,0,10,0.8,0.2,0.0
2025-10-31,Madhya Pradesh,Barwani,32,20,0,52,0.6153846153846154,0.38461538461538464,0.0
2025-10-31,Madhya Pradesh,Betul,15,4,0,19,0.7894736842105263,0.21052631578947367,0.0
2025-10-31,Madhya Pradesh,Betul,9,3,0,12,0.75,0.25,0.0
2025-10-31,Madhya Pradesh,Betul,9,1,0,10,0.9,0.1,0.0
2025-10-31,Madhya Pradesh,Betul,2,0,0,2,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Bhind,2,3,0,5,0.4,0.6,0.0
2025-10-31,Madhya Pradesh,Bhind,5,8,0,13,0.38461538461538464,0.6153846153846154,0.0
2025-10-31,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Bhopal,6,0,0,6,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Burhanpur,5,3,0,8,0.625,0.375,0.0
2025-10-31,Madhya Pradesh,Chhatarpur,5,0,0,5,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Chhatarpur,10,3,0,13,0.7692307692307693,0.23076923076923078,0.0
2025-10-31,Madhya Pradesh,Chhatarpur,9,10,0,19,0.47368421052631576,0.5263157894736842,0.0
2025-10-31,Madhya Pradesh,Chhindwara,6,0,0,6,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Damoh,0,1,0,1,0.0,1.0,0.0
2025-10-31,Madhya Pradesh,Damoh,2,0,0,2,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Datia,2,2,0,4,0.5,0.5,0.0
2025-10-31,Madhya Pradesh,Datia,6,5,0,11,0.5454545454545454,0.45454545454545453,0.0
2025-10-31,Madhya Pradesh,Dewas,5,0,0,5,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Dhar,6,5,0,11,0.5454545454545454,0.45454545454545453,0.0
2025-10-31,Madhya Pradesh,Dhar,4,1,0,5,0.8,0.2,0.0
2025-10-31,Madhya Pradesh,Dhar,1,0,0,1,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Dhar,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-10-31,Madhya Pradesh,Dindori,16,0,0,16,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,East Nimar,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-31,Madhya Pradesh,Guna,23,12,0,35,0.6571428571428571,0.34285714285714286,0.0
2025-10-31,Madhya Pradesh,Guna,0,2,0,2,0.0,1.0,0.0
2025-10-31,Madhya Pradesh,Guna,1,0,0,1,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Gwalior,15,5,0,20,0.75,0.25,0.0
2025-10-31,Madhya Pradesh,Gwalior,7,0,0,7,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Gwalior,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-10-31,Madhya Pradesh,Harda *,3,0,0,3,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Hoshangabad,12,6,0,18,0.6666666666666666,0.3333333333333333,0.0
2025-10-31,Madhya Pradesh,Indore,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-10-31,Madhya Pradesh,Indore,3,1,0,4,0.75,0.25,0.0
2025-10-31,Madhya Pradesh,Indore,3,0,0,3,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Indore,0,1,0,1,0.0,1.0,0.0
2025-10-31,Madhya Pradesh,Indore,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-10-31,Madhya Pradesh,Indore,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0
2025-10-31,Madhya Pradesh,Jabalpur,18,3,0,21,0.8571428571428571,0.14285714285714285,0.0
2025-10-31,Madhya Pradesh,Jabalpur,2,0,0,2,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-10-31,Madhya Pradesh,Jabalpur,14,5,0,19,0.7368421052631579,0.2631578947368421,0.0
2025-10-31,Madhya Pradesh,Jabalpur,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0
